"","NUTS","DISTRICT_CODE","SUB_DISTRICT_CODE","REF_YEAR","REF_DATE","SEX","BRAND","BRAND_TOTAL"
"31647","AT13",91500,91500,2018,20181231,1,"ALFA-ROMEO",101
"31648","AT13",91500,91500,2018,20181231,1,"SUZUKI",93
"31649","AT13",91500,91500,2018,20181231,1,"CHEVROLET",86
"31650","AT13",91500,91500,2018,20181231,1,"CHRYSLER",81
"31651","AT13",91500,91500,2018,20181231,1,"JEEP",59
"31652","AT13",91500,91500,2018,20181231,1,"PORSCHE",59
"31653","AT13",91500,91500,2018,20181231,1,"SMART",55
"31654","AT13",91500,91500,2018,20181231,1,"LANDROVER",53
"31655","AT13",91500,91500,2018,20181231,1,"MINI",47
"31656","AT13",91500,91500,2018,20181231,1,"JAGUAR",45
"31657","AT13",91500,91500,2018,20181231,1,"LANCIA",26
"31658","AT13",91500,91500,2018,20181231,1,"SAAB",19
"31659","AT13",91500,91500,2018,20181231,1,"SUBARU",18
"31660","AT13",91500,91500,2018,20181231,1,"DAIHATSU",16
"31661","AT13",91500,91500,2018,20181231,1,"ROVER",15
"31662","AT13",91500,91500,2018,20181231,1,"DS",11
"31663","AT13",91500,91500,2018,20181231,1,"DODGE",9
"31664","AT13",91500,91500,2018,20181231,1,"LEXUS",9
"31665","AT13",91500,91500,2018,20181231,1,"LADA",7
"31666","AT13",91500,91500,2018,20181231,1,"LOTUS",7
"31667","AT13",91500,91500,2018,20181231,1,"SSANG-YONG",7
"31668","AT13",91500,91500,2018,20181231,1,"CADILLAC",6
"31669","AT13",91500,91500,2018,20181231,1,"FERRARI",6
"31670","AT13",91500,91500,2018,20181231,1,"PONTIAC",6
"31671","AT13",91500,91500,2018,20181231,1,"MG",5
"31672","AT13",91500,91500,2018,20181231,1,"STEYR",5
"31673","AT13",91500,91500,2018,20181231,1,"STEYRPUCH",5
"31674","AT13",91500,91500,2018,20181231,1,"AUSTIN",3
"31675","AT13",91500,91500,2018,20181231,1,"MORRIS",3
"31676","AT13",91500,91500,2018,20181231,1,"STEYRFIAT",3
"31677","AT13",91500,91500,2018,20181231,1,"ANDERE",3
"31678","AT13",91500,91500,2018,20181231,1,"AUDKW",2
"31679","AT13",91500,91500,2018,20181231,1,"BRITISHLEYLAND",2
"31680","AT13",91500,91500,2018,20181231,1,"MASERATI",2
"31681","AT13",91500,91500,2018,20181231,1,"PLYMOUTH",2
"31682","AT13",91500,91500,2018,20181231,1,"PUCH",2
"31683","AT13",91500,91500,2018,20181231,1,"TESLA",2
"31684","AT13",91500,91500,2018,20181231,1,"TRIUMPH",2
"31685","AT13",91500,91500,2018,20181231,1,"VAUXHALL",2
"31686","AT13",91500,91500,2018,20181231,1,"ASTONMARTIN",1
"31687","AT13",91500,91500,2018,20181231,1,"CATERHAMCARS",1
"31688","AT13",91500,91500,2018,20181231,1,"CHRYSLER-SIMCA",1
"31689","AT13",91500,91500,2018,20181231,1,"DAF",1
"31690","AT13",91500,91500,2018,20181231,1,"DETOMASO",1
"31691","AT13",91500,91500,2018,20181231,1,"FIAT-SEAT",1
"31692","AT13",91500,91500,2018,20181231,1,"ISUZU",1
"31693","AT13",91500,91500,2018,20181231,1,"IVECO",1
"31694","AT13",91500,91500,2018,20181231,1,"LAMBORGHINI",1
"31695","AT13",91500,91500,2018,20181231,1,"MAHINDRA",1
"31696","AT13",91500,91500,2018,20181231,1,"NSU",1
"31697","AT13",91500,91500,2018,20181231,1,"OLDSMOBILE",1
"31698","AT13",91500,91500,2018,20181231,1,"SIMCA",1
"31699","AT13",91500,91500,2018,20181231,1,"TATA",1
"31700","AT13",91500,91500,2018,20181231,2,"VW",1067
"31701","AT13",91500,91500,2018,20181231,2,"OPEL",453
"31702","AT13",91500,91500,2018,20181231,2,"FORD",403
"31703","AT13",91500,91500,2018,20181231,2,"MERCEDES",365
"31704","AT13",91500,91500,2018,20181231,2,"SKODA",354
"31705","AT13",91500,91500,2018,20181231,2,"RENAULT",338
"31706","AT13",91500,91500,2018,20181231,2,"AUDI",337
"31707","AT13",91500,91500,2018,20181231,2,"PEUGEOT",300
"31708","AT13",91500,91500,2018,20181231,2,"BMW",281
"31709","AT13",91500,91500,2018,20181231,2,"MAZDA",279
"31710","AT13",91500,91500,2018,20181231,2,"FIAT",239
"31711","AT13",91500,91500,2018,20181231,2,"TOYOTA",227
"31712","AT13",91500,91500,2018,20181231,2,"HYUNDAI",207
"31713","AT13",91500,91500,2018,20181231,2,"CITROEN",179
"31714","AT13",91500,91500,2018,20181231,2,"SEAT",166
"31715","AT13",91500,91500,2018,20181231,2,"KIA",134
"31716","AT13",91500,91500,2018,20181231,2,"NISSAN",124
"31717","AT13",91500,91500,2018,20181231,2,"SUZUKI",92
"31718","AT13",91500,91500,2018,20181231,2,"HONDA",82
"31719","AT13",91500,91500,2018,20181231,2,"DACIA",73
"31720","AT13",91500,91500,2018,20181231,2,"VOLVO",62
"31721","AT13",91500,91500,2018,20181231,2,"CHEVROLET",61
"31722","AT13",91500,91500,2018,20181231,2,"MITSUBISHI",57
"31723","AT13",91500,91500,2018,20181231,2,"MINI",56
"31724","AT13",91500,91500,2018,20181231,2,"SMART",40
"31725","AT13",91500,91500,2018,20181231,2,"ALFA-ROMEO",34
"31726","AT13",91500,91500,2018,20181231,2,"CHRYSLER",31
"31727","AT13",91500,91500,2018,20181231,2,"LANDROVER",18
"31728","AT13",91500,91500,2018,20181231,2,"LANCIA",17
"31729","AT13",91500,91500,2018,20181231,2,"DAIHATSU",14
"31730","AT13",91500,91500,2018,20181231,2,"JEEP",14
"31731","AT13",91500,91500,2018,20181231,2,"LEXUS",9
"31732","AT13",91500,91500,2018,20181231,2,"PORSCHE",9
"31733","AT13",91500,91500,2018,20181231,2,"SUBARU",8
"31734","AT13",91500,91500,2018,20181231,2,"JAGUAR",7
"31735","AT13",91500,91500,2018,20181231,2,"SAAB",7
"31736","AT13",91500,91500,2018,20181231,2,"DS",6
"31737","AT13",91500,91500,2018,20181231,2,"LADA",4
"31738","AT13",91500,91500,2018,20181231,2,"ROVER",4
"31739","AT13",91500,91500,2018,20181231,2,"CADILLAC",3
"31740","AT13",91500,91500,2018,20181231,2,"DODGE",3
"31741","AT13",91500,91500,2018,20181231,2,"MG",3
"31742","AT13",91500,91500,2018,20181231,2,"SSANG-YONG",3
"31743","AT13",91500,91500,2018,20181231,2,"STEYRPUCH",3
"31744","AT13",91500,91500,2018,20181231,2,"STEYR",2
"31745","AT13",91500,91500,2018,20181231,2,"BUICK",1
"31746","AT13",91500,91500,2018,20181231,2,"DAF",1
"31747","AT13",91500,91500,2018,20181231,2,"FIAT-SEAT",1
"31748","AT13",91500,91500,2018,20181231,2,"HUMMER",1
"31749","AT13",91500,91500,2018,20181231,2,"MORGAN",1
"31750","AT13",91500,91500,2018,20181231,2,"RILEY",1
"31751","AT13",91500,91500,2018,20181231,2,"TESLA",1
"31752","AT13",91500,91500,2018,20181231,2,"TRIUMPH",1
"31753","AT13",91500,91500,2018,20181231,3,"VW",427
"31754","AT13",91500,91500,2018,20181231,3,"BMW",263
"31755","AT13",91500,91500,2018,20181231,3,"FORD",230
"31756","AT13",91500,91500,2018,20181231,3,"MERCEDES",227
"31757","AT13",91500,91500,2018,20181231,3,"SKODA",145
"31758","AT13",91500,91500,2018,20181231,3,"AUDI",134
"31759","AT13",91500,91500,2018,20181231,3,"TOYOTA",98
"31760","AT13",91500,91500,2018,20181231,3,"RENAULT",86
"31761","AT13",91500,91500,2018,20181231,3,"OPEL",68
"31762","AT13",91500,91500,2018,20181231,3,"VOLVO",54
"31763","AT13",91500,91500,2018,20181231,3,"PEUGEOT",43
"31764","AT13",91500,91500,2018,20181231,3,"SEAT",42
"31765","AT13",91500,91500,2018,20181231,3,"HYUNDAI",41
"31766","AT13",91500,91500,2018,20181231,3,"FIAT",36
"31767","AT13",91500,91500,2018,20181231,3,"SMART",33
"31768","AT13",91500,91500,2018,20181231,3,"MAZDA",32
"31769","AT13",91500,91500,2018,20181231,3,"PORSCHE",31
"31770","AT13",91500,91500,2018,20181231,3,"CITROEN",27
"31771","AT13",91500,91500,2018,20181231,3,"LANDROVER",26
"31772","AT13",91500,91500,2018,20181231,3,"KIA",24
"31773","AT13",91500,91500,2018,20181231,3,"CHRYSLER",18
"31774","AT13",91500,91500,2018,20181231,3,"NISSAN",18
"31775","AT13",91500,91500,2018,20181231,3,"SUZUKI",17
"31776","AT13",91500,91500,2018,20181231,3,"MINI",16
"31777","AT13",91500,91500,2018,20181231,3,"JAGUAR",11
"31778","AT13",91500,91500,2018,20181231,3,"JEEP",11
"31779","AT13",91500,91500,2018,20181231,3,"TESLA",11
"31780","AT13",91500,91500,2018,20181231,3,"ALFA-ROMEO",6
"31781","AT13",91500,91500,2018,20181231,3,"DACIA",6
"31782","AT13",91500,91500,2018,20181231,3,"LEXUS",6
"31783","AT13",91500,91500,2018,20181231,3,"HONDA",5
"31784","AT13",91500,91500,2018,20181231,3,"LANCIA",5
"31785","AT13",91500,91500,2018,20181231,3,"MITSUBISHI",4
"31786","AT13",91500,91500,2018,20181231,3,"CHEVROLET",3
"31787","AT13",91500,91500,2018,20181231,3,"AUSTIN",2
"31788","AT13",91500,91500,2018,20181231,3,"INFINITI",2
"31789","AT13",91500,91500,2018,20181231,3,"ROVER",2
"31790","AT13",91500,91500,2018,20181231,3,"ASTONMARTIN",1
"31791","AT13",91500,91500,2018,20181231,3,"BUICK",1
"31792","AT13",91500,91500,2018,20181231,3,"CADILLAC",1
"31793","AT13",91500,91500,2018,20181231,3,"DS",1
"31794","AT13",91500,91500,2018,20181231,3,"FERRARI",1
"31795","AT13",91500,91500,2018,20181231,3,"KTM",1
"31796","AT13",91500,91500,2018,20181231,3,"LADA",1
"31797","AT13",91500,91500,2018,20181231,3,"SAAB",1
"31798","AT13",91500,91500,2018,20181231,3,"TRIUMPH",1
"31799","AT13",91600,91600,2018,20181231,1,"VW",3521
"31800","AT13",91600,91600,2018,20181231,1,"MERCEDES",1595
"31801","AT13",91600,91600,2018,20181231,1,"BMW",1468
"31802","AT13",91600,91600,2018,20181231,1,"AUDI",1447
"31803","AT13",91600,91600,2018,20181231,1,"OPEL",1217
"31804","AT13",91600,91600,2018,20181231,1,"FORD",1212
"31805","AT13",91600,91600,2018,20181231,1,"SKODA",880
"31806","AT13",91600,91600,2018,20181231,1,"RENAULT",771
"31807","AT13",91600,91600,2018,20181231,1,"PEUGEOT",711
"31808","AT13",91600,91600,2018,20181231,1,"MAZDA",705
"31809","AT13",91600,91600,2018,20181231,1,"TOYOTA",612
"31810","AT13",91600,91600,2018,20181231,1,"SEAT",505
"31811","AT13",91600,91600,2018,20181231,1,"CITROEN",477
"31812","AT13",91600,91600,2018,20181231,1,"HYUNDAI",409
"31813","AT13",91600,91600,2018,20181231,1,"KIA",371
"31814","AT13",91600,91600,2018,20181231,1,"VOLVO",331
"31815","AT13",91600,91600,2018,20181231,1,"FIAT",322
"31816","AT13",91600,91600,2018,20181231,1,"NISSAN",303
"31817","AT13",91600,91600,2018,20181231,1,"DACIA",238
"31818","AT13",91600,91600,2018,20181231,1,"HONDA",226
"31819","AT13",91600,91600,2018,20181231,1,"MITSUBISHI",180
"31820","AT13",91600,91600,2018,20181231,1,"ALFA-ROMEO",153
"31821","AT13",91600,91600,2018,20181231,1,"SUZUKI",142
"31822","AT13",91600,91600,2018,20181231,1,"CHEVROLET",126
"31823","AT13",91600,91600,2018,20181231,1,"PORSCHE",110
"31824","AT13",91600,91600,2018,20181231,1,"CHRYSLER",101
"31825","AT13",91600,91600,2018,20181231,1,"SMART",93
"31826","AT13",91600,91600,2018,20181231,1,"JEEP",81
"31827","AT13",91600,91600,2018,20181231,1,"MINI",73
"31828","AT13",91600,91600,2018,20181231,1,"JAGUAR",67
"31829","AT13",91600,91600,2018,20181231,1,"LANDROVER",65
"31830","AT13",91600,91600,2018,20181231,1,"LANCIA",41
"31831","AT13",91600,91600,2018,20181231,1,"SUBARU",37
"31832","AT13",91600,91600,2018,20181231,1,"SAAB",34
"31833","AT13",91600,91600,2018,20181231,1,"DAIHATSU",33
"31834","AT13",91600,91600,2018,20181231,1,"ROVER",27
"31835","AT13",91600,91600,2018,20181231,1,"LEXUS",23
"31836","AT13",91600,91600,2018,20181231,1,"DODGE",22
"31837","AT13",91600,91600,2018,20181231,1,"DS",18
"31838","AT13",91600,91600,2018,20181231,1,"CADILLAC",13
"31839","AT13",91600,91600,2018,20181231,1,"SSANG-YONG",13
"31840","AT13",91600,91600,2018,20181231,1,"MASERATI",9
"31841","AT13",91600,91600,2018,20181231,1,"TRIUMPH",8
"31842","AT13",91600,91600,2018,20181231,1,"LADA",7
"31843","AT13",91600,91600,2018,20181231,1,"MG",7
"31844","AT13",91600,91600,2018,20181231,1,"PONTIAC",7
"31845","AT13",91600,91600,2018,20181231,1,"STEYRPUCH",7
"31846","AT13",91600,91600,2018,20181231,1,"AUSTIN",5
"31847","AT13",91600,91600,2018,20181231,1,"TESLA",5
"31848","AT13",91600,91600,2018,20181231,1,"BRITISHLEYLAND",4
"31849","AT13",91600,91600,2018,20181231,1,"FERRARI",4
"31850","AT13",91600,91600,2018,20181231,1,"LOTUS",4
"31851","AT13",91600,91600,2018,20181231,1,"PUCH",4
"31852","AT13",91600,91600,2018,20181231,1,"ANDERE",4
"31853","AT13",91600,91600,2018,20181231,1,"ASTONMARTIN",3
"31854","AT13",91600,91600,2018,20181231,1,"AUDKW",3
"31855","AT13",91600,91600,2018,20181231,1,"INFINITI",3
"31856","AT13",91600,91600,2018,20181231,1,"BENTLEY",2
"31857","AT13",91600,91600,2018,20181231,1,"BUICK",2
"31858","AT13",91600,91600,2018,20181231,1,"CHRYSLER-SUNBEAM",2
"31859","AT13",91600,91600,2018,20181231,1,"MORGAN",2
"31860","AT13",91600,91600,2018,20181231,1,"MOSK-AUTOM-FBR",2
"31861","AT13",91600,91600,2018,20181231,1,"NSU",2
"31862","AT13",91600,91600,2018,20181231,1,"ROLLSROYCE",2
"31863","AT13",91600,91600,2018,20181231,1,"SIMCA",2
"31864","AT13",91600,91600,2018,20181231,1,"ADLER",1
"31865","AT13",91600,91600,2018,20181231,1,"AMC",1
"31866","AT13",91600,91600,2018,20181231,1,"AWZ",1
"31867","AT13",91600,91600,2018,20181231,1,"BEDFORD",1
"31868","AT13",91600,91600,2018,20181231,1,"CHRYSLER-SIMCA",1
"31869","AT13",91600,91600,2018,20181231,1,"GMC",1
"31870","AT13",91600,91600,2018,20181231,1,"GORKIWKE",1
"31871","AT13",91600,91600,2018,20181231,1,"HANOMAG-HENSCHEL",1
"31872","AT13",91600,91600,2018,20181231,1,"HUMMER",1
"31873","AT13",91600,91600,2018,20181231,1,"ISUZU",1
"31874","AT13",91600,91600,2018,20181231,1,"IVECO",1
"31875","AT13",91600,91600,2018,20181231,1,"LINCOLN",1
"31876","AT13",91600,91600,2018,20181231,1,"MORRIS",1
"31877","AT13",91600,91600,2018,20181231,1,"STEYRFIAT",1
"31878","AT13",91600,91600,2018,20181231,1,"STUDEBAKER",1
"31879","AT13",91600,91600,2018,20181231,1,"TATRA",1
"31880","AT13",91600,91600,2018,20181231,1,"VAUXHALL",1
"31881","AT13",91600,91600,2018,20181231,2,"VW",1957
"31882","AT13",91600,91600,2018,20181231,2,"OPEL",753
"31883","AT13",91600,91600,2018,20181231,2,"FORD",613
"31884","AT13",91600,91600,2018,20181231,2,"MERCEDES",564
"31885","AT13",91600,91600,2018,20181231,2,"RENAULT",549
"31886","AT13",91600,91600,2018,20181231,2,"SKODA",548
"31887","AT13",91600,91600,2018,20181231,2,"AUDI",537
"31888","AT13",91600,91600,2018,20181231,2,"PEUGEOT",526
"31889","AT13",91600,91600,2018,20181231,2,"BMW",475
"31890","AT13",91600,91600,2018,20181231,2,"MAZDA",401
"31891","AT13",91600,91600,2018,20181231,2,"FIAT",394
"31892","AT13",91600,91600,2018,20181231,2,"TOYOTA",392
"31893","AT13",91600,91600,2018,20181231,2,"HYUNDAI",347
"31894","AT13",91600,91600,2018,20181231,2,"CITROEN",335
"31895","AT13",91600,91600,2018,20181231,2,"SEAT",305
"31896","AT13",91600,91600,2018,20181231,2,"KIA",271
"31897","AT13",91600,91600,2018,20181231,2,"NISSAN",210
"31898","AT13",91600,91600,2018,20181231,2,"SUZUKI",160
"31899","AT13",91600,91600,2018,20181231,2,"HONDA",150
"31900","AT13",91600,91600,2018,20181231,2,"DACIA",118
"31901","AT13",91600,91600,2018,20181231,2,"VOLVO",109
"31902","AT13",91600,91600,2018,20181231,2,"CHEVROLET",103
"31903","AT13",91600,91600,2018,20181231,2,"MITSUBISHI",101
"31904","AT13",91600,91600,2018,20181231,2,"MINI",100
"31905","AT13",91600,91600,2018,20181231,2,"SMART",76
"31906","AT13",91600,91600,2018,20181231,2,"ALFA-ROMEO",56
"31907","AT13",91600,91600,2018,20181231,2,"CHRYSLER",33
"31908","AT13",91600,91600,2018,20181231,2,"JEEP",32
"31909","AT13",91600,91600,2018,20181231,2,"LANCIA",30
"31910","AT13",91600,91600,2018,20181231,2,"LANDROVER",27
"31911","AT13",91600,91600,2018,20181231,2,"DAIHATSU",24
"31912","AT13",91600,91600,2018,20181231,2,"PORSCHE",22
"31913","AT13",91600,91600,2018,20181231,2,"SUBARU",18
"31914","AT13",91600,91600,2018,20181231,2,"JAGUAR",15
"31915","AT13",91600,91600,2018,20181231,2,"SAAB",11
"31916","AT13",91600,91600,2018,20181231,2,"DS",9
"31917","AT13",91600,91600,2018,20181231,2,"ROVER",8
"31918","AT13",91600,91600,2018,20181231,2,"LEXUS",7
"31919","AT13",91600,91600,2018,20181231,2,"DODGE",6
"31920","AT13",91600,91600,2018,20181231,2,"STEYRPUCH",6
"31921","AT13",91600,91600,2018,20181231,2,"CADILLAC",4
"31922","AT13",91600,91600,2018,20181231,2,"MG",3
"31923","AT13",91600,91600,2018,20181231,2,"AUSTIN",2
"31924","AT13",91600,91600,2018,20181231,2,"BRITISHLEYLAND",2
"31925","AT13",91600,91600,2018,20181231,2,"BUICK",2
"31926","AT13",91600,91600,2018,20181231,2,"CHRYSLER-SIMCA",2
"31927","AT13",91600,91600,2018,20181231,2,"TESLA",2
"31928","AT13",91600,91600,2018,20181231,2,"ASTONMARTIN",1
"31929","AT13",91600,91600,2018,20181231,2,"BENTLEY",1
"31930","AT13",91600,91600,2018,20181231,2,"FERRARI",1
"31931","AT13",91600,91600,2018,20181231,2,"HUMMER",1
"31932","AT13",91600,91600,2018,20181231,2,"LOTUS",1
"31933","AT13",91600,91600,2018,20181231,2,"MASERATI",1
"31934","AT13",91600,91600,2018,20181231,2,"MORGAN",1
"31935","AT13",91600,91600,2018,20181231,2,"PUCH",1
"31936","AT13",91600,91600,2018,20181231,2,"ROLLSROYCE",1
"31937","AT13",91600,91600,2018,20181231,2,"TRIUMPH",1
"31938","AT13",91600,91600,2018,20181231,3,"KIA",568
"31939","AT13",91600,91600,2018,20181231,3,"VW",459
"31940","AT13",91600,91600,2018,20181231,3,"MERCEDES",214
"31941","AT13",91600,91600,2018,20181231,3,"BMW",186
"31942","AT13",91600,91600,2018,20181231,3,"FORD",185
"31943","AT13",91600,91600,2018,20181231,3,"RENAULT",176
"31944","AT13",91600,91600,2018,20181231,3,"AUDI",159
"31945","AT13",91600,91600,2018,20181231,3,"SKODA",133
"31946","AT13",91600,91600,2018,20181231,3,"SEAT",126
"31947","AT13",91600,91600,2018,20181231,3,"TOYOTA",123
"31948","AT13",91600,91600,2018,20181231,3,"PEUGEOT",84
"31949","AT13",91600,91600,2018,20181231,3,"OPEL",80
"31950","AT13",91600,91600,2018,20181231,3,"FIAT",79
"31951","AT13",91600,91600,2018,20181231,3,"SMART",53
"31952","AT13",91600,91600,2018,20181231,3,"HYUNDAI",44
"31953","AT13",91600,91600,2018,20181231,3,"CITROEN",36
"31954","AT13",91600,91600,2018,20181231,3,"VOLVO",36
"31955","AT13",91600,91600,2018,20181231,3,"PORSCHE",34
"31956","AT13",91600,91600,2018,20181231,3,"MAZDA",20
"31957","AT13",91600,91600,2018,20181231,3,"LANDROVER",18
"31958","AT13",91600,91600,2018,20181231,3,"MINI",18
"31959","AT13",91600,91600,2018,20181231,3,"NISSAN",17
"31960","AT13",91600,91600,2018,20181231,3,"JEEP",13
"31961","AT13",91600,91600,2018,20181231,3,"CHRYSLER",10
"31962","AT13",91600,91600,2018,20181231,3,"DACIA",10
"31963","AT13",91600,91600,2018,20181231,3,"JAGUAR",9
"31964","AT13",91600,91600,2018,20181231,3,"MITSUBISHI",8
"31965","AT13",91600,91600,2018,20181231,3,"LANCIA",7
"31966","AT13",91600,91600,2018,20181231,3,"LEXUS",6
"31967","AT13",91600,91600,2018,20181231,3,"SUZUKI",5
"31968","AT13",91600,91600,2018,20181231,3,"ALFA-ROMEO",4
"31969","AT13",91600,91600,2018,20181231,3,"CHEVROLET",3
"31970","AT13",91600,91600,2018,20181231,3,"HONDA",3
"31971","AT13",91600,91600,2018,20181231,3,"TESLA",3
"31972","AT13",91600,91600,2018,20181231,3,"CADILLAC",2
"31973","AT13",91600,91600,2018,20181231,3,"DAIHATSU",2
"31974","AT13",91600,91600,2018,20181231,3,"FERRARI",2
"31975","AT13",91600,91600,2018,20181231,3,"MORGAN",2
"31976","AT13",91600,91600,2018,20181231,3,"SUBARU",2
"31977","AT13",91600,91600,2018,20181231,3,"ASTONMARTIN",1
"31978","AT13",91600,91600,2018,20181231,3,"DS",1
"31979","AT13",91600,91600,2018,20181231,3,"LADA",1
"31980","AT13",91600,91600,2018,20181231,3,"MG",1
"31981","AT13",91600,91600,2018,20181231,3,"PUCH",1
"31982","AT13",91600,91600,2018,20181231,3,"ROLLSROYCE",1
"31983","AT13",91600,91600,2018,20181231,3,"SSANG-YONG",1
"31984","AT13",91700,91700,2018,20181231,1,"VW",1826
"31985","AT13",91700,91700,2018,20181231,1,"MERCEDES",979
"31986","AT13",91700,91700,2018,20181231,1,"BMW",844
"31987","AT13",91700,91700,2018,20181231,1,"AUDI",749
"31988","AT13",91700,91700,2018,20181231,1,"OPEL",632
"31989","AT13",91700,91700,2018,20181231,1,"FORD",585
"31990","AT13",91700,91700,2018,20181231,1,"SKODA",505
"31991","AT13",91700,91700,2018,20181231,1,"RENAULT",435
"31992","AT13",91700,91700,2018,20181231,1,"MAZDA",392
"31993","AT13",91700,91700,2018,20181231,1,"PEUGEOT",386
"31994","AT13",91700,91700,2018,20181231,1,"TOYOTA",354
"31995","AT13",91700,91700,2018,20181231,1,"CITROEN",277
"31996","AT13",91700,91700,2018,20181231,1,"SEAT",264
"31997","AT13",91700,91700,2018,20181231,1,"HYUNDAI",263
"31998","AT13",91700,91700,2018,20181231,1,"VOLVO",249
"31999","AT13",91700,91700,2018,20181231,1,"FIAT",234
"32000","AT13",91700,91700,2018,20181231,1,"KIA",223
"32001","AT13",91700,91700,2018,20181231,1,"HONDA",157
"32002","AT13",91700,91700,2018,20181231,1,"NISSAN",147
"32003","AT13",91700,91700,2018,20181231,1,"DACIA",136
"32004","AT13",91700,91700,2018,20181231,1,"MITSUBISHI",103
"32005","AT13",91700,91700,2018,20181231,1,"PORSCHE",96
"32006","AT13",91700,91700,2018,20181231,1,"SUZUKI",86
"32007","AT13",91700,91700,2018,20181231,1,"ALFA-ROMEO",75
"32008","AT13",91700,91700,2018,20181231,1,"SMART",68
"32009","AT13",91700,91700,2018,20181231,1,"CHRYSLER",64
"32010","AT13",91700,91700,2018,20181231,1,"JAGUAR",64
"32011","AT13",91700,91700,2018,20181231,1,"CHEVROLET",62
"32012","AT13",91700,91700,2018,20181231,1,"JEEP",59
"32013","AT13",91700,91700,2018,20181231,1,"LANDROVER",56
"32014","AT13",91700,91700,2018,20181231,1,"MINI",55
"32015","AT13",91700,91700,2018,20181231,1,"SUBARU",34
"32016","AT13",91700,91700,2018,20181231,1,"LANCIA",29
"32017","AT13",91700,91700,2018,20181231,1,"SAAB",22
"32018","AT13",91700,91700,2018,20181231,1,"DAIHATSU",18
"32019","AT13",91700,91700,2018,20181231,1,"ROVER",13
"32020","AT13",91700,91700,2018,20181231,1,"LEXUS",11
